ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
269	"ENSG00000120697.10"	"ALG5"	chr13	-	36971976	36972036	36985626	36985740	36965574	36965726	36989483	36989576	269	20,15	6,4	0,1	1,0	198	159	0.683765570006	1.0	0.728,0.751	0.0,1.0	0.24
270	"ENSG00000120697.10"	"ALG5"	chr13	-	36985626	36985740	36989483	36989576	36971976	36972036	36993603	36993672	270	38,35	7,15	5,5	0,6	192	198	0.979311505436	1.0	0.848,0.706	1.0,0.462	0.046
272	"ENSG00000091127.14"	"PUS7"	chr7	-	105502419	105502564	105505954	105506056	105495141	105495253	105506188	105506273	272	6,10	4,2	5,2	1,5	198	198	0.4356688091	0.9794663815753878	0.6,0.833	0.833,0.286	0.157
274	"ENSG00000121716.21"	"PILRB"	chr7	+	100353372	100353483	100353894	100354012	100353209	100353270	100355142	100355240	274	7,7	10,2	10,8	0,0	198	198	2.93215078406e-06	0.0002451729155594785	0.412,0.778	1.0,1.0	-0.405
275	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100325690	100325779	100328835	100329019	100320910	100321084	100330181	100330284	275	10,11	1,0	1,0	1,0	198	188	1	1.0	0.905,1.0	0.487,NA	0.466
277	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100325690	100325779	100330181	100330284	100320910	100321084	100330462	100330549	277	17,20	1,0	2,1	1,0	198	188	1	1.0	0.942,1.0	0.655,1.0	0.143
279	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100325690	100325868	100328835	100329019	100320910	100321084	100330181	100330284	279	10,11	1,0	1,0	1,0	198	198	1	1.0	0.909,1.0	0.5,NA	0.455
282	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100328835	100329019	100330181	100330284	100325659	100325779	100330462	100330549	282	17,20	3,0	2,1	0,0	198	198	0.389676133041	0.9319647010243499	0.85,1.0	1.0,1.0	-0.075
283	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100328835	100329019	100330234	100330284	100325690	100325779	100330462	100330549	283	10,8	3,0	0,1	0,0	149	198	1	1.0	0.816,1.0	NA,1.0	-0.092
284	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100328835	100329019	100330462	100330549	100325690	100325779	100332441	100332576	284	23,12	3,0	7,1	0,0	186	198	0.392861437467	0.9334216011511015	0.891,1.0	1.0,1.0	-0.054
285	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100330181	100330284	100330462	100330549	100328835	100329019	100332441	100332581	285	23,12	10,11	7,1	1,0	186	198	0.000630807297308	0.013713750643475919	0.71,0.537	0.882,1.0	-0.318
289	"ENSG00000196367.15"	"TRRAP"	chr7	+	98993537	98993737	98994586	98994848	98992136	98992227	99004189	99004415	289	3,4	3,2	0,14	1,0	198	198	0.0355398192393	0.24606231537018533	0.5,0.667	0.0,1.0	0.084
292	"ENSG00000007341.19"	"ST7L"	chr1	-	112550600	112550693	112555867	112556018	112541950	112542090	112576985	112577088	292	4,6	0,0	0,0	1,0	198	192	1	1.0	1.0,1.0	0.0,NA	1.0
293	"ENSG00000255526.6"	"NEDD8-MDP1"	chr14	-	24215736	24215797	24217185	24217223	24215551	24215662	24218132	24218215	293	36,25	4,2	12,3	4,2	137	160	0.0702360271639	0.3626915036919682	0.913,0.936	0.778,0.637	0.217
295	"ENSG00000198780.13"	"FAM169A"	chr5	-	74813839	74814019	74834425	74834597	74805155	74805284	74838964	74839050	295	1,1	3,4	1,1	2,8	198	198	0.854957745646	1.0	0.25,0.2	0.333,0.111	0.003
297	"ENSG00000105793.16"	"GTPBP10"	chr7	+	90354457	90354549	90355085	90355230	90352815	90353009	90372154	90372228	297	6,9	6,8	3,1	1,3	191	198	0.979781432482	1.0	0.509,0.538	0.757,0.257	0.017
299	"ENSG00000105793.16"	"GTPBP10"	chr7	+	90354457	90354549	90372154	90372228	90352815	90353009	90374301	90374354	299	6,9	4,2	3,1	1,1	191	173	0.501910929983	1.0	0.576,0.803	0.731,0.475	0.087
302	"ENSG00000135164.19"	"DMTF1"	chr7	+	87155454	87155497	87163238	87163332	87154389	87154528	87163494	87163617	302	1,0	2,0	0,0	0,3	142	193	1	1.0	0.405,NA	NA,0.0	0.405
303	"ENSG00000135164.19"	"DMTF1"	chr7	+	87164933	87165050	87166482	87166605	87163494	87163617	87170994	87171089	303	11,17	9,10	9,12	5,13	198	198	0.674187347027	1.0	0.55,0.63	0.643,0.48	0.029
304	"ENSG00000100099.22"	"HPS4"	chr22	-	26465454	26465551	26466050	26466104	26463916	26464826	26466225	26466262	304	0,1	8,15	1,0	4,8	153	196	1	1.0	0.0,0.079	0.243,0.0	-0.082
305	"ENSG00000100099.22"	"HPS4"	chr22	-	26476992	26477136	26479264	26479355	26472831	26472939	26481721	26482240	305	3,5	2,5	1,0	0,4	190	198	0.0388700942774	0.25976100333008034	0.61,0.51	1.0,0.0	0.06
306	"ENSG00000073921.18"	"PICALM"	chr11	-	85976622	85976682	85978069	85978093	85974707	85974812	85981128	85981228	306	5,5	25,27	19,10	42,24	123	159	0.0287471196952	0.21231512082000065	0.205,0.193	0.369,0.35	-0.16
308	"ENSG00000274523.5"	"RCC1L"	chr7	-	75055900	75056074	75057528	75057616	75052710	75052796	75058587	75058769	308	47,33	67,66	1,4	3,9	187	198	0.325820050468	0.8537947144718024	0.426,0.346	0.261,0.32	0.096
309	"ENSG00000134575.13"	"ACP2"	chr11	-	47244734	47244867	47245304	47245394	47243238	47243321	47245681	47245834	309	2,0	12,14	1,0	2,5	189	198	0.785924182278	1.0	0.149,0.0	0.344,0.0	-0.097
310	"ENSG00000134575.13"	"ACP2"	chr11	-	47244734	47244867	47245304	47245422	47243238	47243321	47245681	47245834	310	2,0	12,14	1,0	2,5	198	198	0.779316518647	1.0	0.143,0.0	0.333,0.0	-0.095
311	"ENSG00000134575.13"	"ACP2"	chr11	-	47244734	47244867	47245304	47245427	47243238	47243321	47245681	47245834	311	2,0	12,14	1,0	2,5	198	198	0.779316518647	1.0	0.143,0.0	0.333,0.0	-0.095
313	"ENSG00000106635.8"	"BCL7B"	chr7	-	73539881	73540052	73543547	73543644	73537933	73538013	73552166	73552242	313	12,7	35,38	6,9	18,14	196	198	0.208427305245	0.6693071810969424	0.257,0.157	0.252,0.394	-0.116
316	"ENSG00000169919.17"	"GUSB"	chr7	-	65976014	65976202	65979833	65979911	65974918	65975071	65980223	65980409	316	33,25	23,10	8,7	6,11	177	198	0.148897503217	0.5571483166846092	0.616,0.737	0.599,0.416	0.169
317	"ENSG00000055211.14"	"GINM1"	chr6	+	149572506	149572603	149578821	149578973	149572284	149572344	149579833	149579990	317	23,12	12,9	15,9	10,7	196	198	0.669530070393	1.0	0.659,0.574	0.602,0.565	0.033
320	"ENSG00000101546.13"	"RBFA"	chr18	+	80038504	80038617	80042134	80042219	80037329	80037506	80044211	80044285	320	5,11	13,10	3,0	5,0	198	184	1	1.0	0.263,0.505	0.358,NA	0.026
321	"ENSG00000065911.13"	"MTHFD2"	chr2	+	74201381	74201479	74205704	74205889	74198614	74198742	74207703	74207826	321	13,7	187,134	3,0	51,38	197	198	0.0670319059255	0.35594112427114005	0.065,0.05	0.056,0.0	0.03
324	"ENSG00000258644.6"	"SYNJ2BP-COX16"	chr14	-	70342657	70342729	70373032	70373131	70329173	70329236	70375675	70375771	324	12,29	45,43	32,11	11,3	198	171	9.15993761508e-07	9.956852187591959e-05	0.187,0.368	0.715,0.76	-0.46
325	"ENSG00000146963.18"	"LUC7L2"	chr7	+	139412550	139412580	139417537	139417729	139409562	139409654	139422162	139422511	325	11,11	53,45	2,2	6,15	129	198	0.436680241278	0.9807260790685661	0.242,0.273	0.338,0.17	0.004
326	"ENSG00000047578.14"	"KATNIP"	chr16	+	27740040	27740920	27749583	27750306	27721557	27721695	27751718	27751924	326	7,0	3,5	3,0	3,2	198	198	0.727509173539	1.0	0.7,0.0	0.5,0.0	0.1
327	"ENSG00000125846.17"	"ZNF133"	chr20	+	18298288	18298464	18305007	18305178	18297984	18298062	18305680	18305807	327	2,4	1,1	0,1	1,0	198	198	0.467872767222	1.0	0.667,0.8	0.0,1.0	0.234
329	"ENSG00000185187.13"	"SIGIRR"	chr11	-	408072	408206	408694	408893	407816	407957	409867	410027	329	13,15	26,24	1,3	6,1	198	198	0.939907400439	1.0	0.333,0.385	0.143,0.75	-0.088
331	"ENSG00000134900.13"	"TPP2"	chr13	+	102651338	102651397	102657055	102657207	102649407	102649486	102663647	102663744	331	1,0	6,15	0,0	12,6	158	198	1	1.0	0.173,0.0	0.0,0.0	0.086
332	"ENSG00000134900.13"	"TPP2"	chr13	+	102651358	102651397	102657055	102657207	102649407	102649486	102663647	102663744	332	1,0	6,15	0,0	12,6	138	198	1	1.0	0.193,0.0	0.0,0.0	0.097
334	"ENSG00000136279.21"	"DBNL"	chr7	+	44051829	44051942	44052866	44052941	44050224	44050280	44056756	44056903	334	46,48	55,44	14,12	20,18	198	174	0.251119971653	0.7422858494973152	0.424,0.489	0.381,0.369	0.082
335	"ENSG00000136279.21"	"DBNL"	chr7	+	44052866	44052941	44056756	44056903	44051829	44051942	44057781	44057859	335	43,45	59,58	28,13	32,17	174	198	0.708252074016	1.0	0.453,0.469	0.499,0.465	-0.021
336	"ENSG00000106605.11"	"BLVRA"	chr7	+	43771137	43771170	43787903	43788025	43758679	43758734	43791248	43791368	336	0,0	35,42	0,2	43,46	132	198	0.350005317569	0.8878781334830874	0.0,0.0	0.0,0.061	-0.03
352	"ENSG00000113761.12"	"ZNF346"	chr5	+	177041777	177041870	177044391	177044533	177041125	177041229	177050750	177050936	352	9,4	3,2	1,3	1,3	192	198	0.237584331776	0.7203742500432692	0.756,0.673	0.508,0.508	0.207
353	"ENSG00000164919.11"	"COX6C"	chr8	-	99887489	99887618	99891907	99892052	99877864	99878265	99893638	99893707	353	507,434	110,134	311,132	65,96	198	198	0.192097429539	0.6375874989584519	0.822,0.764	0.827,0.579	0.09
354	"ENSG00000164919.11"	"COX6C"	chr8	-	99887489	99887618	99891907	99892047	99878147	99878265	99893638	99893684	354	3,1	110,134	5,2	65,96	198	198	0.103669016531	0.4410497885291467	0.027,0.007	0.071,0.02	-0.028
368	"ENSG00000075239.14"	"ACAT1"	chr11	+	108131906	108131954	108133819	108133937	108121552	108121678	108134220	108134316	368	60,50	149,116	41,11	85,44	147	198	0.715464601079	1.0	0.352,0.367	0.394,0.252	0.036
369	"ENSG00000075239.14"	"ACAT1"	chr11	+	108133819	108133937	108134220	108134316	108131906	108131954	108135141	108135241	369	69,44	77,49	37,14	41,29	198	195	0.378448708902	0.9192709420703329	0.469,0.469	0.471,0.322	0.073
370	"ENSG00000075239.14"	"ACAT1"	chr11	+	108134220	108134296	108135141	108135242	108133819	108133937	108138897	108139041	370	130,104	117,84	77,36	46,42	175	198	0.831832299326	1.0	0.557,0.583	0.654,0.492	-0.003
371	"ENSG00000075239.14"	"ACAT1"	chr11	+	108134220	108134316	108135141	108135242	108133819	108133937	108138897	108139041	371	150,114	117,84	85,42	46,42	195	198	0.808998356262	1.0	0.566,0.579	0.652,0.504	-0.006
372	"ENSG00000088726.16"	"TMEM40"	chr3	-	12742453	12742507	12748654	12748792	12738552	12738588	12749759	12749840	372	3,2	4,0	9,5	13,16	198	153	0.15997833516	0.5728196507747336	0.367,1.0	0.349,0.195	0.411
373	"ENSG00000088726.16"	"TMEM40"	chr3	-	12743899	12743989	12748654	12748792	12742453	12742507	12749759	12749840	373	4,4	2,4	17,14	8,1	198	189	0.190654489791	0.6359538503431331	0.656,0.488	0.67,0.93	-0.228
374	"ENSG00000187790.12"	"FANCM"	chr14	+	45137068	45137241	45140631	45140709	45136002	45136539	45148836	45148995	374	5,4	5,0	1,1	0,0	198	177	0.00254356486855	0.036379671212024345	0.472,1.0	1.0,1.0	-0.264
375	"ENSG00000187790.12"	"FANCM"	chr14	+	45140631	45140709	45148836	45148995	45137068	45137241	45151396	45151528	375	3,1	6,6	0,1	0,1	177	198	1	1.0	0.359,0.157	NA,0.528	-0.27
377	"ENSG00000187790.12"	"FANCM"	chr14	+	45151396	45151528	45153919	45154052	45148836	45148995	45154696	45154822	377	6,5	3,3	0,1	0,0	198	198	1	1.0	0.667,0.625	NA,1.0	-0.354
382	"ENSG00000168615.13"	"ADAM9"	chr8	+	39082640	39082721	39091258	39091346	39077227	39077411	39101862	39101930	382	110,85	95,92	68,75	45,29	180	187	0.0056990055065	0.06661095683403763	0.546,0.49	0.611,0.729	-0.152
383	"ENSG00000168615.13"	"ADAM9"	chr8	+	39082967	39083073	39090046	39090188	39082640	39082721	39091258	39091346	383	77,91	56,54	42,44	38,23	198	198	0.814243768996	1.0	0.579,0.628	0.525,0.657	0.012
384	"ENSG00000168615.13"	"ADAM9"	chr8	+	39082967	39083073	39090135	39090188	39082640	39082721	39091258	39091346	384	77,91	23,31	42,44	18,8	198	152	0.75729767446	1.0	0.72,0.693	0.642,0.809	-0.019
387	"ENSG00000153044.10"	"CENPH"	chr5	+	69195716	69195791	69197052	69197109	69194646	69194695	69202505	69202569	387	8,12	7,8	1,0	0,0	174	156	1	1.0	0.506,0.574	1.0,NA	-0.46
389	"ENSG00000145916.19"	"RMND5B"	chr5	+	178133451	178133569	178135172	178135312	178131236	178131376	178138107	178138258	389	0,0	0,2	1,0	0,0	198	198	1	1.0	NA,0.0	1.0,NA	-1.0
430	"ENSG00000141447.19"	"OSBPL1A"	chr18	-	24341546	24341658	24366891	24366966	24334244	24334330	24368366	24368372	430	1,0	5,5	0,0	4,3	174	198	1	1.0	0.185,0.0	0.0,0.0	0.092
454	"ENSG00000198363.18"	"ASPH"	chr8	-	61618977	61619019	61633682	61633727	61583943	61584029	61637946	61638003	454	11,8	3,3	7,7	3,5	144	141	0.392272506972	0.9334216011511015	0.782,0.723	0.696,0.578	0.115
456	"ENSG00000145020.16"	"AMT"	chr3	-	49420210	49420342	49421491	49421572	49419709	49419788	49422103	49422271	456	1,1	2,0	0,2	0,0	180	198	1	1.0	0.355,1.0	NA,1.0	-0.323
463	"ENSG00000134014.18"	"ELP3"	chr8	+	28097218	28097318	28099827	28099966	28093066	28093233	28106712	28106783	463	15,21	12,10	7,3	6,0	198	198	0.475711829567	1.0	0.556,0.677	0.538,1.0	-0.152
464	"ENSG00000135677.11"	"GNS"	chr12	-	64723005	64723113	64728955	64729057	64721594	64721705	64737003	64737107	464	58,64	60,48	49,27	42,28	198	198	0.853209919019	1.0	0.492,0.571	0.538,0.491	0.017
471	"ENSG00000111906.18"	"HDDC2"	chr6	-	125292840	125292909	125298649	125298816	125277101	125277240	125300537	125300659	471	25,17	28,45	5,12	1,9	198	168	0.0387759614322	0.25976100333008034	0.431,0.243	0.809,0.531	-0.333
477	"ENSG00000175581.14"	"MRPL48"	chr11	+	73808312	73808350	73825707	73825796	73805026	73805079	73844806	73844976	477	3,0	21,22	2,1	1,1	137	188	0.00544552383115	0.06434004787456576	0.164,0.0	0.733,0.578	-0.574
479	"ENSG00000175581.14"	"MRPL48"	chr11	+	73825707	73825796	73844806	73844976	73808312	73808350	73863171	73863261	479	29,21	3,0	8,5	0,0	188	198	0.686832645752	1.0	0.911,1.0	1.0,1.0	-0.044
482	"ENSG00000173166.18"	"RAPH1"	chr2	-	203470238	203470313	203477075	203477156	203461847	203461925	203489583	203490089	482	1,2	3,0	1,0	4,1	180	174	0.00531267774747	0.0631134503989059	0.244,1.0	0.195,0.0	0.524
483	"ENSG00000137275.16"	"RIPK1"	chr6	+	3080978	3081116	3083084	3083313	3077778	3077935	3085258	3085408	483	14,6	4,11	6,5	4,9	198	198	0.530418147598	1.0	0.778,0.353	0.6,0.357	0.087
486	"ENSG00000185917.14"	"SETD4"	chr21	-	36048307	36048396	36053582	36053620	36045581	36046011	36057108	36057204	486	4,4	10,7	2,1	7,3	137	188	0.524171218685	1.0	0.354,0.44	0.282,0.314	0.099
487	"ENSG00000135299.18"	"ANKRD6"	chr6	+	89617953	89618031	89621921	89622026	89616558	89616657	89623409	89623544	487	0,0	7,0	2,0	3,0	177	198	1	1.0	0.0,NA	0.427,NA	-0.427
489	"ENSG00000160055.20"	"TMEM234"	chr1	-	32216383	32216517	32216888	32216947	32215846	32216281	32217258	32217351	489	2,1	0,1	4,4	1,0	158	198	1	1.0	1.0,0.556	0.834,1.0	-0.139
490	"ENSG00000271793.2"	"ENSG00000271793"	chr6	-	85636966	85637143	85637242	85637356	85623976	85624112	85640220	85640328	490	34,29	31,25	6,11	16,15	198	198	0.0515026219254	0.3009857528651064	0.523,0.537	0.273,0.423	0.182
491	"ENSG00000121957.15"	"GPSM2"	chr1	+	108914337	108914408	108918612	108918789	108904124	108904254	108922416	108922576	491	21,15	29,20	11,7	14,12	170	198	0.855836321925	1.0	0.458,0.466	0.478,0.405	0.021
492	"ENSG00000121957.15"	"GPSM2"	chr1	+	108918612	108918789	108922416	108922576	108914337	108914408	108923999	108924214	492	22,23	27,22	12,12	24,12	198	198	0.407892999486	0.9538980728414291	0.449,0.511	0.333,0.5	0.064
493	"ENSG00000121957.15"	"GPSM2"	chr1	+	108922416	108922576	108923999	108924214	108918612	108918789	108929700	108930377	493	29,20	11,19	14,12	11,9	198	198	0.574874503238	1.0	0.725,0.513	0.56,0.571	0.053
494	"ENSG00000102312.24"	"PORCN"	chrX	+	48512834	48512852	48514126	48514141	48512588	48512719	48514239	48514365	494	1,1	0,0	0,1	0,3	117	114	1	1.0	1.0,1.0	NA,0.245	0.755
500	"ENSG00000118482.12"	"PHF3"	chr6	+	63679999	63680161	63691736	63692043	63646525	63646795	63694580	63694764	500	18,5	8,17	7,15	13,12	198	198	0.982913826802	1.0	0.692,0.227	0.35,0.556	0.006
509	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123202623	123203084	123203113	123203375	123202163	123202319	123210055	123210162	509	11,7	20,10	1,0	4,2	198	198	0.00146562059297	0.02677528713543513	0.355,0.412	0.2,0.0	0.283
510	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123226287	123226351	123227462	123227572	123223037	123223127	123230260	123230522	510	8,6	1,1	4,9	0,1	198	163	0.0851645555187	0.4006797386007875	0.868,0.832	1.0,0.881	-0.091
511	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123226287	123226351	123227462	123227616	123223037	123223127	123230260	123230522	511	9,8	1,1	5,3	0,1	198	163	0.135559493035	0.5304397912404086	0.881,0.868	1.0,0.712	0.019
512	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123226287	123226351	123227545	123227616	123223037	123223127	123230260	123230522	512	4,3	1,1	1,0	0,1	170	163	0.58729820329	1.0	0.793,0.742	1.0,0.0	0.268
514	"ENSG00000112367.12"	"FIG4"	chr6	+	109715077	109715176	109727108	109727265	109691295	109691501	109732636	109732687	514	6,7	2,4	10,1	1,0	198	198	0.00170209184447	0.028924264650022343	0.75,0.636	0.909,1.0	-0.261
515	"ENSG00000112367.12"	"FIG4"	chr6	+	109716444	109716568	109727108	109727265	109715077	109715176	109732636	109732687	515	7,3	2,4	7,4	1,0	198	198	0.00136511908046	0.025365545990769574	0.778,0.429	0.875,1.0	-0.334
516	"ENSG00000122203.15"	"KIAA1191"	chr5	-	176350612	176350737	176359480	176359567	176348249	176348356	176359810	176359918	516	18,17	35,18	2,5	1,4	186	198	0.217950591145	0.6907063923458163	0.354,0.501	0.68,0.571	-0.198
518	"ENSG00000157593.20"	"SLC35B2"	chr6	-	44256341	44256496	44256684	44256878	44254095	44255644	44257399	44257554	518	32,26	79,54	16,11	33,29	198	198	0.944967561693	1.0	0.288,0.325	0.327,0.275	0.005
519	"ENSG00000136280.17"	"CCM2"	chr7	+	45038252	45038426	45063917	45064001	45027671	45027797	45064462	45064646	519	0,0	25,15	2,0	11,19	198	183	0.845671773286	1.0	0.0,0.0	0.144,0.0	-0.072
520	"ENSG00000136280.17"	"CCM2"	chr7	+	45064462	45064646	45068442	45068579	45038252	45038426	45069825	45069961	520	0,0	43,19	2,1	23,9	198	198	0.153816881417	0.5613595080105648	0.0,0.0	0.08,0.1	-0.09
521	"ENSG00000136280.17"	"CCM2"	chr7	+	45068442	45068579	45069825	45069961	45064462	45064646	45072725	45072783	521	37,20	8,11	25,35	14,15	198	198	0.352397334179	0.8908276796571465	0.822,0.645	0.641,0.7	0.063
522	"ENSG00000136280.17"	"CCM2"	chr7	+	45069825	45069961	45072725	45072783	45068442	45068579	45073459	45073571	522	43,20	15,10	24,10	15,12	198	157	0.0695693951829	0.36241943035744545	0.694,0.613	0.559,0.398	0.175
526	"ENSG00000112715.26"	"VEGFA"	chr6	+	43778459	43778536	43782010	43782087	43777468	43777665	43784540	43784562	526	3,1	4,3	5,6	3,1	176	176	0.0274658307744	0.20637470789434637	0.429,0.25	0.625,0.857	-0.401
530	"ENSG00000107669.19"	"ATE1"	chr10	-	121898840	121898969	121899865	121899994	121870005	121870038	121902390	121902620	530	10,6	9,12	4,3	7,2	198	198	0.933184115874	1.0	0.526,0.333	0.364,0.6	-0.052
531	"ENSG00000107669.19"	"ATE1"	chr10	-	121898840	121898969	121899865	121899994	121870005	121870038	121910905	121911151	531	4,6	6,5	3,2	3,1	198	198	0.598933586638	1.0	0.4,0.545	0.5,0.667	-0.111
532	"ENSG00000107669.19"	"ATE1"	chr10	-	121898840	121898969	121902390	121902620	121870005	121870038	121910905	121911151	532	18,13	6,5	19,8	3,1	198	198	0.0910636306639	0.4110108839059448	0.75,0.722	0.864,0.889	-0.141
533	"ENSG00000107669.19"	"ATE1"	chr10	-	121899865	121899994	121902390	121902620	121870005	121870038	121910905	121911151	533	18,13	4,6	19,8	3,2	198	198	0.329187157912	0.8601597131017884	0.818,0.684	0.864,0.8	-0.081
534	"ENSG00000107669.19"	"ATE1"	chr10	-	121902390	121902620	121910905	121911151	121898840	121898969	121922348	121922411	534	0,0	3,7	1,0	4,1	198	198	1	1.0	0.0,0.0	0.2,0.0	-0.1
536	"ENSG00000107669.19"	"ATE1"	chr10	-	121910905	121911151	121922348	121922411	121902390	121902620	121924265	121924329	536	10,8	18,13	4,5	18,8	162	198	0.292468470144	0.8001576974340403	0.404,0.429	0.214,0.433	0.093
537	"ENSG00000107669.19"	"ATE1"	chr10	-	121913789	121913893	121922348	121922411	121910905	121911151	121924265	121924329	537	10,8	11,11	5,5	3,1	162	198	0.0376748006436	0.2543634055875354	0.526,0.471	0.671,0.859	-0.267
544	"ENSG00000066427.25"	"ATXN3"	chr14	-	92088729	92088817	92093251	92093318	92083125	92083258	92093745	92093831	544	5,6	6,11	3,2	10,2	166	187	0.459801347413	1.0	0.484,0.381	0.253,0.53	0.041
545	"ENSG00000066427.25"	"ATXN3"	chr14	-	92088729	92088817	92096092	92096137	92083125	92083258	92096673	92096838	545	10,17	6,11	11,2	10,2	144	187	0.431798589748	0.9758109502205322	0.684,0.667	0.588,0.565	0.099
546	"ENSG00000066427.25"	"ATXN3"	chr14	-	92093251	92093318	92093745	92093831	92088729	92088817	92096092	92096137	546	9,9	3,2	2,17	3,0	185	166	0.566982914331	1.0	0.729,0.802	0.374,1.0	0.079
549	"ENSG00000066427.25"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096137	92093251	92093318	92096673	92096838	549	10,17	7,5	11,2	3,1	144	185	0.359976040602	0.9036823079536235	0.647,0.814	0.825,0.72	-0.042
551	"ENSG00000066427.25"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096137	92093251	92093318	92106528	92106574	551	0,1	6,5	0,0	3,1	144	185	1	1.0	0.0,0.204	0.0,0.0	0.102
552	"ENSG00000137409.21"	"MTCH1"	chr6	-	36977198	36977224	36977668	36977691	36975657	36975717	36978077	36978155	552	18,28	32,19	6,8	12,6	122	125	0.780752980827	1.0	0.366,0.602	0.339,0.577	0.026
553	"ENSG00000137409.21"	"MTCH1"	chr6	-	36977198	36977250	36977668	36977691	36975657	36975717	36978077	36978155	553	18,28	55,33	6,8	23,7	122	151	0.931036072056	1.0	0.288,0.512	0.244,0.586	-0.015
555	"ENSG00000112062.12"	"MAPK14"	chr6	+	36095986	36096066	36100187	36100267	36076536	36076608	36102570	36102649	555	21,13	15,14	19,16	16,7	179	179	0.477423259059	1.0	0.583,0.481	0.543,0.696	-0.087
562	"ENSG00000112234.9"	"FBXL4"	chr6	-	98875414	98875727	98880552	98880624	98868534	98874441	98899267	98899481	562	2,3	2,5	9,5	8,2	171	198	0.306210084202	0.8198284766689016	0.537,0.41	0.566,0.743	-0.181
572	"ENSG00000129103.19"	"SUMF2"	chr7	+	56072996	56073111	56076833	56076889	56068481	56068638	56078101	56078186	572	109,89	69,64	38,34	36,13	198	155	0.850031476757	1.0	0.553,0.521	0.452,0.672	-0.025
573	"ENSG00000129103.19"	"SUMF2"	chr7	+	56074173	56074218	56074585	56074736	56072996	56073111	56076833	56076889	573	26,44	92,105	15,18	63,29	144	198	0.877203974938	1.0	0.28,0.366	0.247,0.46	-0.031
574	"ENSG00000129103.19"	"SUMF2"	chr7	+	56074173	56074218	56076833	56076889	56072996	56073111	56078101	56078186	574	25,40	71,66	13,20	36,13	144	155	0.372062564482	0.9126251876535355	0.275,0.395	0.28,0.623	-0.116
