ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
244	"ENSG00000062716.6"	"VMP1"	chr17	+	57812698	57812834	57814813	57814904	57808781	57808883	57816197	57816308	244	48,30	17,15	32,16	23,11	198	190	0.0917081402227	0.38125550282493387	0.73,0.657	0.572,0.583	0.116
245	"ENSG00000062716.6"	"VMP1"	chr17	+	57842331	57842499	57851114	57851246	57816197	57816308	57886156	57886237	245	21,22	50,32	27,15	41,17	198	198	0.307383941113	0.758177643484706	0.296,0.407	0.397,0.469	-0.082
246	"ENSG00000062716.6"	"VMP1"	chr17	+	57851114	57851246	57886156	57886237	57842331	57842499	57889030	57889147	246	30,21	30,17	29,23	25,11	198	180	0.355672050032	0.8332718095231304	0.476,0.529	0.513,0.655	-0.082
247	"ENSG00000141198.9"	"TOM1L1"	chr17	+	52982849	52982928	52990026	52990176	52981068	52981153	52991108	52991234	247	12,18	26,30	5,6	6,11	178	198	0.756523915555	1.0	0.339,0.4	0.481,0.378	-0.06
248	"ENSG00000108848.11"	"LUC7L3"	chr17	+	48814647	48814840	48815497	48815560	48814320	48814387	48817666	48817706	248	7,6	0,1	10,11	3,2	198	162	0.00862259991138	0.08690836313556387	1.0,0.831	0.732,0.818	0.141
249	"ENSG00000108848.11"	"LUC7L3"	chr17	+	48814647	48814840	48815501	48815560	48814320	48814387	48817666	48817706	249	7,6	0,1	10,11	1,1	198	158	0.15544545714	0.5148441736480851	1.0,0.827	0.889,0.898	0.02
252	"ENSG00000136504.7"	"KAT7"	chr17	+	47882724	47882807	47886480	47886570	47875680	47875920	47888837	47888936	252	32,25	16,11	12,6	0,6	182	189	0.29248882097	0.7359801758777613	0.675,0.702	1.0,0.509	-0.066
253	"ENSG00000121067.13"	"SPOP"	chr17	-	47714120	47714171	47745388	47745440	47700094	47700238	47753256	47753378	253	1,4	1,1	4,0	1,0	151	150	1	1.0	0.498,0.799	0.799,NA	-0.15
254	"ENSG00000159210.5"	"SNF8"	chr17	-	47010566	47010708	47018285	47018424	47009004	47009079	47021286	47021337	254	53,37	75,46	22,16	42,38	198	198	0.0706674465066	0.3344766640396845	0.414,0.446	0.344,0.296	0.11
255	"ENSG00000101557.10"	"USP14"	chr18	+	166786	166819	178932	179037	163307	163453	180235	180339	255	1,2	6,3	1,1	14,2	132	198	0.180054695642	0.5580898862708894	0.2,0.5	0.097,0.429	0.087
259	"ENSG00000030582.12"	"GRN"	chr17	+	42422898	42422973	42423456	42423596	42422669	42422702	42426525	42426670	259	0,2	1,0	1,1	1,0	174	198	1	1.0	0.0,1.0	0.532,1.0	-0.266
260	"ENSG00000108852.10"	"MPP2"	chr17	-	41975629	41975748	41981797	41981861	41960570	41960723	41984841	41984904	260	0,0	3,10	4,0	12,4	163	198	0.0129636612073	0.1179356451391383	0.0,0.0	0.288,0.0	-0.144
261	"ENSG00000184988.4"	"TMEM106A"	chr17	+	41364223	41364413	41365039	41365271	41363893	41363941	41365846	41365910	261	0,0	1,2	1,0	0,0	198	198	1	1.0	0.0,0.0	1.0,NA	-1.0
262	"ENSG00000184988.4"	"TMEM106A"	chr17	+	41364245	41364413	41365039	41365271	41363893	41363941	41365846	41365910	262	1,1	1,2	1,0	0,0	198	198	1	1.0	0.5,0.333	1.0,NA	-0.584
263	"ENSG00000267060.1"	"PTGES3L"	chr17	-	41123623	41123713	41131186	41131285	41122305	41122359	41131394	41131461	263	1,0	3,0	1,0	0,1	198	189	1	1.0	0.241,NA	1.0,0.0	-0.259
265	"ENSG00000108799.8"	"EZH1"	chr17	-	40874812	40874933	40876322	40876442	40872290	40872467	40879652	40879781	265	6,8	7,8	4,3	5,2	198	198	0.948161745404	1.0	0.462,0.5	0.444,0.6	-0.041
266	"ENSG00000108799.8"	"EZH1"	chr17	-	40874812	40874933	40879652	40879781	40872290	40872467	40880842	40880970	266	0,5	7,7	4,0	5,2	198	198	0.820311558717	1.0	0.0,0.417	0.444,0.0	-0.014
267	"ENSG00000033627.10"	"ATP6V0A1"	chr17	+	40620027	40620125	40622107	40622236	40618446	40618525	40629677	40629760	267	6,15	6,15	20,35	18,18	197	198	0.304343159854	0.7540012407044047	0.501,0.501	0.528,0.662	-0.094
268	"ENSG00000141698.12"	"NT5C3B"	chr17	-	39985041	39985204	39987052	39987142	39983677	39983878	39988643	39988729	268	33,32	24,14	13,11	7,4	189	198	0.477283082738	0.9529077047834572	0.59,0.705	0.661,0.742	-0.054
269	"ENSG00000008838.13"	"MED24"	chr17	-	38191974	38192048	38192368	38192407	38191369	38191602	38209550	38209633	269	1,10	4,8	2,0	1,3	138	173	0.221263247529	0.6300605890002623	0.239,0.61	0.715,0.0	0.067
279	"ENSG00000196712.12"	"NF1"	chr17	+	29679274	29679432	29683477	29683600	29677200	29677336	29683977	29684108	279	8,14	9,5	10,11	7,3	198	198	0.571693421074	1.0	0.471,0.737	0.588,0.786	-0.083
280	"ENSG00000184060.6"	"ADAP2"	chr17	+	29253844	29253936	29258906	29258986	29249957	29250088	29261202	29261315	280	1,0	2,1	0,0	0,1	191	179	1	1.0	0.319,0.0	NA,0.0	0.16
283	"ENSG00000081923.6"	"ATP8B1"	chr18	-	55371786	55371900	55373721	55373819	55368446	55368545	55398858	55399061	283	6,4	5,10	29,8	16,7	197	198	0.120776967683	0.4586106700130676	0.547,0.287	0.646,0.535	-0.173
286	"ENSG00000099991.12"	"CABIN1"	chr22	+	24447286	24447436	24451335	24451622	24445552	24445682	24452654	24452823	286	12,4	7,13	13,8	12,7	198	198	0.496969054987	0.9751451625165084	0.632,0.235	0.52,0.533	-0.093
287	"ENSG00000175662.13"	"TOM1L2"	chr17	-	17786018	17786177	17787947	17788082	17782940	17783057	17796974	17797124	287	4,7	6,4	10,4	5,1	198	198	0.204139038051	0.5970747229842401	0.4,0.636	0.667,0.8	-0.216
288	"ENSG00000175662.13"	"TOM1L2"	chr17	-	17787947	17788082	17796974	17797124	17786018	17786177	17801909	17801988	288	6,4	2,8	8,3	7,2	198	198	0.847143875466	1.0	0.75,0.333	0.533,0.6	-0.025
289	"ENSG00000175061.13"	"C17orf76-AS1"	chr17	+	16342640	16342728	16342973	16343017	16342351	16342374	16343498	16343567	289	423,280	20,24	72,51	11,3	187	143	0.196654244713	0.5874469015840362	0.942,0.899	0.833,0.929	0.039
292	"ENSG00000089820.11"	"ARHGAP4"	chrX	-	153184285	153184507	153186549	153186612	153179231	153179333	153186817	153186980	292	0,0	10,2	0,2	5,0	162	198	0.0836323165411	0.36275193645226345	0.0,0.0	0.0,1.0	-0.5
293	"ENSG00000011052.17"	"NME2"	chr17	+	49233011	49233141	49237340	49237442	49230950	49231023	49238520	49238633	293	269,180	343,245	80,37	88,45	198	198	0.42713806234	0.8918404494457869	0.44,0.424	0.476,0.451	-0.032
294	"ENSG00000065559.10"	"MAP2K4"	chr17	+	11958205	11958308	11984672	11984847	11924186	11924318	11998891	11999011	294	3,5	16,8	2,2	11,11	198	198	0.370129071742	0.8414009085153049	0.158,0.385	0.154,0.154	0.118
295	"ENSG00000060069.12"	"CTDP1"	chr18	+	77488906	77489069	77496354	77496521	77477809	77478016	77513651	77514503	295	4,1	20,10	4,5	11,3	198	198	0.0329838637419	0.2139370051037125	0.167,0.091	0.267,0.625	-0.317
298	"ENSG00000166579.11"	"NDEL1"	chr17	+	8358113	8358205	8363326	8363478	8354097	8354271	8370247	8371478	298	9,11	2,1	10,14	3,1	191	198	0.75891803677	1.0	0.823,0.919	0.776,0.936	0.015
299	"ENSG00000161956.8"	"SENP3"	chr17	+	7469033	7469081	7470243	7470322	7468756	7468904	7473673	7473811	299	14,15	12,3	0,1	0,1	147	178	1	1.0	0.586,0.858	NA,0.548	0.174
300	"ENSG00000161955.12"	"TNFSF13"	chr17	+	7462940	7463019	7463167	7463210	7462384	7462614	7463365	7463484	300	8,2	3,1	0,0	2,0	178	142	1	1.0	0.68,0.615	0.0,NA	0.647
301	"ENSG00000198920.5"	"KIAA0753"	chr17	-	6526828	6526891	6526926	6527008	6526201	6526417	6528074	6528181	301	0,0	1,1	0,2	0,4	181	162	1	1.0	0.0,0.0	NA,0.309	-0.309
302	"ENSG00000029725.12"	"RABEP1"	chr17	+	5238478	5238639	5241313	5241433	5235243	5235447	5250084	5250220	302	94,64	79,51	73,42	32,23	198	198	0.0147816978161	0.12806057880449265	0.543,0.557	0.695,0.646	-0.12
303	"ENSG00000029725.12"	"RABEP1"	chr17	+	5283658	5283757	5284683	5284800	5281471	5281527	5286416	5286912	303	51,60	75,60	42,18	55,30	198	198	0.504925621708	0.980188687498691	0.405,0.5	0.433,0.375	0.048
306	"ENSG00000040531.10"	"CTNS"	chr17	+	3543481	3543561	3558291	3558395	3540400	3540610	3558514	3558646	306	4,5	5,2	3,5	3,7	179	198	0.424090312061	0.889446897002187	0.469,0.734	0.525,0.441	0.118
308	"ENSG00000187456.9"	"RDM1"	chr17	-	34249580	34249679	34251607	34251776	34247190	34247276	34252518	34252641	308	1,6	4,0	0,0	1,0	198	198	1	1.0	0.2,1.0	0.0,NA	0.6
310	"ENSG00000223959.4"	"AFG3L1P"	chr16	+	90044046	90044210	90045217	90045286	90038993	90039173	90046649	90046744	310	3,6	3,3	0,1	2,0	198	168	0.0352168381595	0.22363110863834118	0.459,0.629	0.0,1.0	0.044
311	"ENSG00000140995.12"	"DEF8"	chr16	+	90015824	90015921	90020650	90020784	90015202	90015222	90021576	90021674	311	4,7	49,34	7,0	21,20	196	198	0.831663032665	1.0	0.076,0.172	0.252,0.0	-0.002
314	"ENSG00000185324.17"	"CDK10"	chr16	+	89753996	89754223	89755659	89755732	89753097	89753205	89756960	89757032	314	3,1	22,30	3,0	15,9	198	172	0.699546583694	1.0	0.106,0.028	0.148,0.0	-0.007
315	"ENSG00000170100.9"	"ZNF778"	chr16	+	89289564	89289691	89291126	89291210	89288499	89288591	89291962	89292039	315	10,7	13,13	9,8	20,8	198	183	0.871834620351	1.0	0.416,0.332	0.294,0.48	-0.013
317	"ENSG00000174177.8"	"CTU2"	chr16	+	88773543	88773618	88776345	88776424	88772890	88773006	88776630	88776690	317	17,10	9,13	7,8	3,6	174	178	0.498139654929	0.976075044133607	0.659,0.44	0.705,0.577	-0.092
319	"ENSG00000166473.12"	"PKD1L2"	chr16	-	81211411	81211588	81213249	81213391	81209209	81209355	81214755	81214932	319	0,0	1,0	0,4	0,0	198	198	1	1.0	0.0,NA	NA,1.0	-1.0
320	"ENSG00000166451.9"	"CENPN"	chr16	+	81050930	81050990	81051362	81051439	81047740	81047786	81053704	81053881	320	25,7	28,30	6,2	3,0	159	176	0.0103042327775	0.10238461078920214	0.497,0.205	0.689,1.0	-0.494
322	"ENSG00000185379.16"	"RAD51D"	chr17	-	33434006	33434141	33434384	33434466	33433404	33433500	33443877	33444056	322	0,0	4,4	0,2	0,1	181	198	1	1.0	0.0,0.0	NA,0.686	-0.686
323	"ENSG00000185379.16"	"RAD51D"	chr17	-	33434006	33434141	33434384	33434466	33433404	33433500	33445519	33445638	323	1,0	4,4	2,3	0,1	181	198	3.01691534643e-07	4.6963315559427e-05	0.215,0.0	1.0,0.766	-0.775
324	"ENSG00000185379.16"	"RAD51D"	chr17	-	33434384	33434466	33443877	33444056	33433459	33433500	33445519	33445638	324	5,2	1,0	1,0	2,3	198	181	4.74492624414e-07	6.647641668040141e-05	0.82,1.0	0.314,0.0	0.753
325	"ENSG00000185379.16"	"RAD51D"	chr17	-	33434384	33434466	33443877	33444056	33434006	33434141	33445519	33445638	325	5,2	2,3	1,0	2,1	198	181	0.00215927284047	0.031511888015609064	0.696,0.379	0.314,0.0	0.38
326	"ENSG00000185379.16"	"RAD51D"	chr17	-	33434384	33434466	33445519	33445638	33434006	33434141	33446129	33446191	326	3,2	2,7	2,2	0,0	198	181	2.73383397142e-07	4.6963315559427e-05	0.578,0.207	1.0,1.0	-0.608
329	"ENSG00000125450.6"	"NUP85"	chr17	+	73214279	73214401	73221197	73221332	73211848	73211918	73221436	73221559	329	15,18	53,26	2,1	2,5	198	198	0.548855102936	1.0	0.221,0.409	0.5,0.167	-0.019
330	"ENSG00000182149.16"	"IST1"	chr16	+	71950364	71950545	71950949	71951037	71949504	71949631	71954641	71954725	330	45,32	27,18	43,14	19,11	198	187	0.793189977805	1.0	0.612,0.627	0.681,0.546	0.006
332	"ENSG00000157353.12"	"FUK"	chr16	+	70497525	70497677	70499028	70499079	70497071	70497175	70500034	70500160	332	13,13	17,11	1,2	7,1	198	150	0.184670963053	0.5673772351694145	0.367,0.472	0.098,0.602	0.07
334	"ENSG00000039068.14"	"CDH1"	chr16	+	68842595	68842751	68844099	68844244	68842326	68842470	68845586	68845762	334	66,69	86,87	97,92	109,98	198	198	0.384098197125	0.8554685981674184	0.434,0.442	0.471,0.484	-0.039
335	"ENSG00000132600.12"	"PRMT7"	chr16	+	68355328	68355365	68358585	68358735	68349799	68349977	68362968	68363077	335	4,6	27,27	4,4	10,16	136	198	0.397307718	0.8683745911357253	0.177,0.244	0.368,0.267	-0.107
337	"ENSG00000141258.8"	"SGSM2"	chr17	+	2270564	2270699	2274555	2274709	2268508	2268635	2275483	2275548	337	7,6	26,11	0,0	5,0	198	198	1	1.0	0.212,0.353	0.0,NA	0.282
338	"ENSG00000102890.10"	"ELMO3"	chr16	+	67233853	67233904	67234094	67234264	67233586	67233659	67234353	67234453	338	17,5	22,16	4,1	4,8	150	198	0.573482539648	1.0	0.505,0.292	0.569,0.142	0.043
339	"ENSG00000102890.10"	"ELMO3"	chr16	+	67234094	67234264	67234353	67234453	67233853	67233904	67234559	67234711	339	12,18	24,11	17,7	4,1	198	198	0.00181055733158	0.02818434246159533	0.333,0.621	0.81,0.875	-0.366
342	"ENSG00000135720.8"	"DYNC1LI2"	chr16	-	66776340	66776571	66783099	66783216	66769977	66770147	66785175	66785249	342	30,43	19,31	16,12	22,20	198	198	0.0112950850169	0.10821834019849387	0.612,0.581	0.421,0.375	0.199
343	"ENSG00000166548.11"	"TK2"	chr16	-	66570866	66570920	66575781	66575856	66565282	66565372	66582880	66582912	343	0,2	2,2	0,0	1,1	174	153	0.540648338446	1.0	0.0,0.468	0.0,0.0	0.234
347	"ENSG00000140859.11"	"KIFC3"	chr16	-	57831876	57831934	57831983	57832194	57828910	57829053	57837095	57837165	347	0,0	1,1	1,0	0,0	198	157	1	1.0	0.0,0.0	1.0,NA	-1.0
348	"ENSG00000005194.10"	"CIAPIN1"	chr16	-	57465062	57465178	57466398	57466472	57464169	57464251	57467955	57468124	348	25,23	40,32	15,18	26,18	173	198	0.724483757248	1.0	0.417,0.451	0.398,0.534	-0.032
351	"ENSG00000103168.12"	"TAF1C"	chr16	-	84214473	84214601	84214648	84214792	84213775	84213950	84214933	84215269	351	8,11	0,1	8,15	0,0	198	198	1	1.0	1.0,0.917	1.0,1.0	-0.041
352	"ENSG00000140718.14"	"FTO"	chr16	+	53859775	53860403	53878066	53878210	53844051	53844129	53907697	53907777	352	17,15	15,12	16,7	11,4	198	198	0.508241299897	0.9807796985615661	0.531,0.556	0.593,0.636	-0.071
353	"ENSG00000140718.14"	"FTO"	chr16	+	53878066	53878210	53907697	53907777	53859775	53860403	53913755	53913899	353	10,13	8,4	6,4	6,9	198	179	0.0622531519074	0.3137290137491633	0.531,0.746	0.475,0.287	0.258
354	"ENSG00000141562.13"	"NARF"	chr17	+	80430439	80430574	80436446	80436543	80426639	80426772	80436675	80436794	354	15,19	2,1	14,10	0,0	198	196	0.578161767149	1.0	0.881,0.95	1.0,1.0	-0.085
359	"ENSG00000174628.12"	"IQCK"	chr16	+	19746674	19746772	19775169	19775434	19745019	19745149	19800159	19800244	359	5,3	7,4	1,2	1,0	197	198	0.00250066567905	0.03402196997007491	0.418,0.43	0.501,1.0	-0.326
360	"ENSG00000174628.12"	"IQCK"	chr16	+	19746674	19746772	19800159	19800244	19745019	19745149	19838347	19838397	360	5,4	4,5	1,2	0,3	197	184	0.524374155496	0.9919579176564698	0.539,0.428	1.0,0.384	-0.208
362	"ENSG00000103222.14"	"ABCC1"	chr16	+	16173208	16173335	16180680	16180848	16170182	16170258	16184261	16184445	362	4,2	1,1	5,16	9,8	198	198	0.0609714991376	0.3118305569521278	0.8,0.667	0.357,0.667	0.222
363	"ENSG00000103222.14"	"ABCC1"	chr16	+	16177222	16177399	16180680	16180848	16173208	16173335	16184261	16184445	363	0,2	1,1	8,5	9,7	198	198	0.26294472997	0.6828199605744001	0.0,0.667	0.471,0.417	-0.11
365	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15709686	15709862	15710908	15711028	15706413	15706634	15711155	15711392	365	1,2	3,5	1,2	2,3	198	198	0.604609123607	1.0	0.25,0.286	0.333,0.4	-0.099
368	"ENSG00000140632.12"	"GLYR1"	chr16	-	4862086	4862249	4863737	4863839	4861623	4861803	4864537	4864630	368	44,9	33,34	32,11	15,11	198	198	0.0899970638073	0.3780821347858635	0.571,0.209	0.681,0.5	-0.201
370	"ENSG00000162066.10"	"AMDHD2"	chr16	+	2577561	2577616	2577773	2577986	2570984	2571124	2578060	2578149	370	5,8	19,10	2,3	4,1	154	198	0.288176568433	0.7314046600989728	0.253,0.507	0.391,0.794	-0.213
372	"ENSG00000103148.11"	"NPRL3"	chr16	-	167299	167374	169124	169254	162620	162774	180520	180590	372	1,0	3,0	0,0	0,1	198	174	1	1.0	0.227,NA	NA,0.0	0.227
375	"ENSG00000272808.1"	"RP11-66B24.7"	chr15	+	101390415	101390537	101395435	101395553	101390035	101390115	101400004	101400240	375	5,11	2,3	1,5	0,0	198	198	0.00160699032694	0.025949159304929654	0.714,0.786	1.0,1.0	-0.25
376	"ENSG00000140471.12"	"LINS"	chr15	-	101120648	101120941	101121005	101121150	101120467	101120557	101142325	101142379	376	1,7	2,5	2,1	2,0	198	198	0.153067960655	0.5148441736480851	0.333,0.583	0.5,1.0	-0.292
378	"ENSG00000068305.13"	"MEF2A"	chr15	+	100211527	100211659	100211724	100211862	100185765	100185969	100214597	100214817	378	4,6	0,3	10,4	6,3	198	198	0.114577485214	0.440997408749489	1.0,0.667	0.625,0.571	0.236
385	"ENSG00000100211.6"	"CBY1"	chr22	+	39052960	39053148	39061550	39061690	39052680	39052755	39064021	39064137	385	0,2	5,2	1,0	9,2	198	198	0.483586714459	0.9609999814993744	0.0,0.5	0.1,0.0	0.2
387	"ENSG00000140577.11"	"CRTC3"	chr15	+	91157684	91157720	91161114	91161200	91150609	91150710	91162972	91163022	387	2,1	2,0	0,0	1,0	135	185	1	1.0	0.578,1.0	0.0,NA	0.789
388	"ENSG00000157823.12"	"AP3S2"	chr15	-	90420537	90420656	90421496	90421532	90414706	90414778	90431752	90431864	388	2,2	9,4	2,0	5,1	135	198	0.292605965713	0.7359801758777613	0.246,0.423	0.37,0.0	0.15
391	"ENSG00000140612.9"	"SEC11A"	chr15	-	85223943	85224063	85230855	85231005	85213955	85214013	85234765	85234875	391	67,79	49,40	26,18	16,17	198	198	0.515729190678	0.9857252334786877	0.578,0.664	0.619,0.514	0.054
392	"ENSG00000118894.10"	"FAM86A"	chr16	-	5141794	5141896	5143484	5143565	5140432	5140566	5145452	5145515	392	10,7	8,7	11,5	9,3	180	198	0.729438158006	1.0	0.579,0.524	0.573,0.647	-0.058
393	"ENSG00000041357.11"	"PSMA4"	chr15	+	78834518	78834561	78834824	78834987	78834246	78834272	78836531	78836609	393	46,36	36,40	13,6	12,10	142	198	0.588818701659	1.0	0.641,0.557	0.602,0.456	0.07
394	"ENSG00000041357.11"	"PSMA4"	chr15	+	78834824	78834987	78836531	78836609	78834518	78834561	78837210	78837299	394	168,137	146,122	47,31	55,43	198	177	0.0683136572483	0.3285492024701589	0.507,0.501	0.433,0.392	0.092
395	"ENSG00000140391.10"	"TSPAN3"	chr15	-	77348130	77348205	77348405	77348597	77346519	77346621	77363233	77363451	395	46,48	19,30	46,30	44,30	198	174	0.0179365610057	0.1435949826799183	0.68,0.584	0.479,0.468	0.158
397	"ENSG00000213614.5"	"HEXA"	chr15	-	72638867	72639051	72640026	72640099	72638575	72638666	72640388	72640475	397	2,4	3,1	1,1	0,0	172	198	0.00252554238179	0.03402196997007491	0.434,0.822	1.0,1.0	-0.372
398	"ENSG00000067225.13"	"PKM"	chr15	-	72494794	72494961	72495362	72495529	72492814	72492996	72499068	72499221	398	8,10	894,538	2,0	371,177	198	198	0.763326425982	1.0	0.009,0.018	0.005,0.0	0.011
400	"ENSG00000137807.9"	"KIF23"	chr15	+	69733106	69733418	69737128	69737380	69732646	69732826	69738347	69738430	400	1,4	23,47	0,0	1,1	198	198	0.0458214902971	0.2567836316249484	0.042,0.078	0.0,0.0	0.06
403	"ENSG00000090487.6"	"SPG21"	chr15	-	65266939	65267085	65268812	65268893	65262451	65262560	65273201	65273363	403	15,31	33,35	5,6	19,7	180	198	0.394681450287	0.8656636134877653	0.333,0.493	0.224,0.485	0.059
404	"ENSG00000140416.15"	"TPM1"	chr15	+	63335904	63336030	63336225	63336351	63334956	63335142	63349183	63349317	404	3,4	451,411	1,1	18,16	198	198	0.233632238433	0.6498025649411845	0.007,0.01	0.053,0.059	-0.047
405	"ENSG00000140416.15"	"TPM1"	chr15	+	63353396	63353472	63353911	63353987	63353067	63353138	63354413	63354476	405	369,356	3,2	34,27	1,0	175	175	1	1.0	0.992,0.994	0.971,1.0	0.007
406	"ENSG00000128923.6"	"FAM63B"	chr15	+	59113915	59114018	59123972	59124115	59102428	59102587	59139495	59139669	406	3,18	8,4	1,6	4,3	198	198	0.604775699434	1.0	0.273,0.818	0.2,0.667	0.112
408	"ENSG00000128989.6"	"ARPP19"	chr15	-	52856386	52856443	52861044	52861097	52849296	52849419	52861312	52861364	408	16,7	0,3	11,5	3,2	152	156	0.235504436884	0.6533499328207605	1.0,0.705	0.79,0.72	0.098
412	"ENSG00000165259.9"	"HDX"	chrX	-	83730258	83730405	83743031	83743140	83723479	83724583	83757349	83757461	412	0,1	3,0	0,0	2,0	198	198	1	1.0	0.0,1.0	0.0,NA	0.5
413	"ENSG00000128886.7"	"ELL3"	chr15	-	44068236	44068349	44068706	44068742	44067919	44068121	44068967	44069162	413	11,9	22,8	2,2	6,4	135	198	0.325584322275	0.7914697789929879	0.423,0.623	0.328,0.423	0.148
414	"ENSG00000137812.15"	"CASC5"	chr15	+	40921470	40921569	40933109	40933225	40920808	40920876	40937194	40937285	414	11,13	6,10	2,2	1,0	198	198	0.0031740641796	0.039487142559742575	0.647,0.565	0.667,1.0	-0.228
415	"ENSG00000167774.2"	"NDUFA7"	chr19	-	8381379	8381529	8385740	8385790	8376295	8376479	8386191	8386263	415	27,17	42,24	13,3	8,5	149	198	0.243997305749	0.6679963755736171	0.461,0.485	0.683,0.444	-0.091
417	"ENSG00000265681.2"	"RPL17"	chr18	-	47017162	47017297	47017774	47017815	47016823	47016922	47017995	47018184	417	0,2	440,469	0,0	205,131	140	198	1	1.0	0.0,0.006	0.0,0.0	0.003
418	"ENSG00000168096.10"	"ANKS3"	chr16	-	4776659	4776781	4776979	4777178	4774750	4774832	4779980	4780152	418	3,3	5,8	6,0	1,2	198	198	0.798176586312	1.0	0.375,0.273	0.857,0.0	-0.104
419	"ENSG00000071889.12"	"FAM3A"	chrX	-	153736141	153736213	153736619	153736678	153735736	153735821	153736804	153736928	419	9,14	9,10	8,4	1,2	158	171	0.0255663780817	0.1799924406656367	0.52,0.602	0.896,0.684	-0.229
420	"ENSG00000185347.13"	"C14orf80"	chr14	+	105958915	105959071	105960171	105960270	105958443	105958646	105963693	105963780	420	13,9	8,8	2,6	4,0	198	198	0.334914712997	0.804829353188331	0.619,0.529	0.333,1.0	-0.092
421	"ENSG00000182979.13"	"MTA1"	chr14	+	105911754	105911848	105915695	105915746	105905008	105905076	105916394	105916521	421	11,21	4,6	14,9	4,2	193	150	0.678352110145	1.0	0.681,0.731	0.731,0.778	-0.048
422	"ENSG00000105655.14"	"ISYNA1"	chr19	-	18547493	18547687	18548408	18548570	18547139	18547289	18548669	18548798	422	28,24	58,44	9,11	26,15	198	198	0.848007350597	1.0	0.326,0.353	0.257,0.423	-0.0
423	"ENSG00000138613.9"	"APH1B"	chr15	+	63579622	63579745	63594543	63594671	63578756	63578827	63597812	63598000	423	1,0	1,2	2,1	2,3	198	198	0.0404893966302	0.24254130543971283	0.5,0.0	0.5,0.25	-0.125
430	"ENSG00000165533.14"	"TTC8"	chr14	+	89307768	89307901	89310149	89310194	89307380	89307540	89319314	89319400	430	25,14	8,11	10,8	12,7	198	144	0.10995286407	0.42789989600574996	0.694,0.481	0.377,0.454	0.172
433	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89034382	89034497	89037427	89037468	89029994	89030037	89038373	89038569	433	20,12	12,15	9,6	6,11	198	140	0.57180643108	1.0	0.541,0.361	0.515,0.278	0.054
443	"ENSG00000089916.13"	"GPATCH2L"	chr14	+	76644234	76644274	76644330	76644385	76642965	76643033	76647106	76647192	443	0,0	18,6	1,2	28,17	139	154	0.63292573554	1.0	0.0,0.0	0.038,0.115	-0.076
444	"ENSG00000119686.5"	"FLVCR2"	chr14	+	76090954	76091095	76099971	76100039	76088400	76088563	76101252	76101356	444	0,1	3,3	6,6	8,6	198	167	0.000774966571341	0.015402091043624408	0.0,0.219	0.387,0.458	-0.313
445	"ENSG00000119684.11"	"MLH3"	chr14	-	75500121	75500193	75506613	75506718	75498770	75498882	75508317	75508403	445	7,1	4,6	1,4	3,0	198	171	0.236065649367	0.6536125983461799	0.602,0.126	0.224,1.0	-0.248
447	"ENSG00000072110.9"	"ACTN1"	chr14	-	69345174	69345240	69345705	69345786	69343798	69343957	69346678	69346825	447	33,34	0,1	20,7	0,0	180	165	1	1.0	1.0,0.969	1.0,1.0	-0.016
448	"ENSG00000169118.11"	"CSNK1G1"	chr15	-	64508760	64508912	64543710	64543780	64506088	64506323	64551399	64551440	448	7,4	15,10	8,3	8,12	169	198	0.786412939748	1.0	0.353,0.319	0.54,0.227	-0.048
