ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
407	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178368	128178490	128177565	128177763	128178708	128178904	407	15,9	3,0	6,4	0,0	198	99	0.10692142818	0.7030092833792916	0.714,1.0	1.0,1.0	-0.143
414	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124778	128124871	128124330	128124550	128125243	128125441	414	2,1	38,29	2,1	6,3	192	99	0.205199252941	1.0	0.026,0.017	0.147,0.147	-0.126
417	"ENSG00000172725.14"	"CORO1B"	chr11	-	67440701	67440836	67440334	67440439	67441124	67441244	417	2,0	90,87	0,2	21,20	198	99	0.5421437925	1.0	0.011,0.0	0.0,0.048	-0.019
418	"ENSG00000172725.14"	"CORO1B"	chr11	-	67441124	67441244	67440334	67440439	67441332	67441514	418	215,178	3,1	64,48	0,0	198	99	0.547988997979	1.0	0.973,0.989	1.0,1.0	-0.019
421	"ENSG00000160404.18"	"TOR2A"	chr9	-	127732563	127732691	127731523	127732278	127733384	127733560	421	8,13	0,0	2,8	1,0	198	99	1	1.0	1.0,1.0	0.5,1.0	0.25
422	"ENSG00000160404.18"	"TOR2A"	chr9	-	127734298	127734564	127731524	127733560	127735119	127735292	422	3,5	0,2	1,5	0,0	198	99	0.523791781541	1.0	1.0,0.556	1.0,1.0	-0.222
423	"ENSG00000167094.16"	"TTC16"	chr9	+	127724755	127724897	127724119	127724364	127726238	127726404	423	0,0	2,0	1,0	0,0	198	99	1	1.0	0.0,NA	1.0,NA	-1.0
425	"ENSG00000187024.15"	"PTRH1"	chr9	-	127714602	127714702	127714378	127714424	127714974	127715194	425	32,45	0,1	21,14	0,0	198	99	1	1.0	1.0,0.957	1.0,1.0	-0.022
426	"ENSG00000136830.12"	"NIBAN2"	chr9	-	127561147	127561237	127531724	127531778	127568819	127568885	426	4,8	47,48	0,0	16,6	189	99	0.00295255363454	0.06227578025092461	0.043,0.08	0.0,0.0	0.061
430	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460876	127460998	127459002	127459071	127461172	127461257	430	0,0	16,22	1,0	3,4	198	99	1	1.0	0.0,0.0	0.143,0.0	-0.071
431	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127467739	127467830	127462251	127462373	127473800	127473931	431	33,42	0,0	17,4	0,2	190	99	0.457276418724	1.0	1.0,1.0	1.0,0.51	0.245
440	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127491214	127491295	127489363	127489518	127492801	127492897	440	15,17	0,1	3,4	0,0	180	99	1	1.0	1.0,0.903	1.0,1.0	-0.048
448	"ENSG00000136895.19"	"GARNL3"	chr9	+	127264951	127265021	127243078	127243249	127291167	127291242	448	7,3	0,0	6,5	0,2	169	99	0.544931484372	1.0	1.0,1.0	1.0,0.594	0.203
449	"ENSG00000136895.19"	"GARNL3"	chr9	+	127264951	127265021	127243078	127243253	127291167	127291242	449	2,4	1,0	1,3	0,0	169	99	1	1.0	0.54,1.0	1.0,1.0	-0.23
453	"ENSG00000136895.19"	"GARNL3"	chr9	+	127364588	127364776	127357218	127357377	127365299	127365366	453	1,0	1,0	0,0	2,0	198	99	1	1.0	0.333,NA	0.0,NA	0.333
455	"ENSG00000136828.19"	"RALGPS1"	chr9	+	126977694	126977745	126965843	126965951	127034430	127034514	455	1,4	0,0	3,11	0,2	150	99	0.785051737468	1.0	1.0,1.0	1.0,0.784	0.108
456	"ENSG00000136828.19"	"RALGPS1"	chr9	+	127050042	127050132	127034430	127034514	127052846	127052939	456	7,5	0,0	5,16	0,1	189	99	1	1.0	1.0,1.0	1.0,0.893	0.053
457	"ENSG00000136828.19"	"RALGPS1"	chr9	+	127196473	127196631	127195090	127195217	127210694	127210778	457	3,0	5,5	1,0	3,0	198	99	1	1.0	0.231,0.0	0.143,NA	-0.027
458	"ENSG00000136828.19"	"RALGPS1"	chr9	+	127199014	127199066	127196473	127196631	127210694	127210778	458	4,2	0,0	3,2	1,0	151	99	1	1.0	1.0,1.0	0.663,1.0	0.168
460	"ENSG00000177125.6"	"ZBTB34"	chr9	+	126863591	126863712	126860706	126860739	126879389	126885834	460	2,2	0,1	0,0	2,0	198	99	1	1.0	1.0,0.5	0.0,NA	0.75
464	"ENSG00000125386.16"	"FAM193A"	chr4	+	2655057	2655129	2646684	2646832	2657802	2657880	464	1,1	4,2	0,0	3,3	171	99	0.436415919211	1.0	0.126,0.224	0.0,0.0	0.175
469	"ENSG00000167283.9"	"ATP5MG"	chr11	+	118403923	118403985	118401583	118401717	118405656	118405709	469	2,1	3,2	0,0	0,2	161	99	1	1.0	0.291,0.235	NA,0.0	0.263
470	"ENSG00000167283.9"	"ATP5MG"	chr11	+	118403923	118403985	118401583	118401717	118406936	118407097	470	3,1	1099,840	0,0	425,271	161	99	1	1.0	0.002,0.001	0.0,0.0	0.002
472	"ENSG00000167283.9"	"ATP5MG"	chr11	+	118405656	118405709	118401609	118401717	118406936	118407097	472	4,3	1099,840	0,0	425,271	152	99	1	1.0	0.002,0.002	0.0,0.0	0.002
478	"ENSG00000173611.18"	"SCAI"	chr9	-	124974174	124974276	124971670	124971844	124976113	124976186	478	0,2	0,0	0,0	2,1	198	99	1	1.0	NA,1.0	0.0,0.0	1.0
479	"ENSG00000173611.18"	"SCAI"	chr9	-	124975246	124975389	124971670	124971844	124976113	124976186	479	1,1	0,0	1,2	2,1	198	99	0.000676992722137	0.022167287485747127	1.0,1.0	0.2,0.5	0.65
480	"ENSG00000173611.18"	"SCAI"	chr9	-	125065989	125066058	125055875	125056007	125142632	125142677	480	7,3	4,2	1,1	4,2	168	99	0.00880451186032	0.13066665829505075	0.508,0.469	0.128,0.228	0.31
481	"ENSG00000119408.17"	"NEK6"	chr9	+	124292848	124293013	124257962	124258085	124301935	124302054	481	1,1	3,10	0,0	2,0	198	99	1	1.0	0.143,0.048	0.0,NA	0.096
483	"ENSG00000119522.18"	"DENND1A"	chr9	-	123387729	123387858	123383654	123383913	123403401	123403490	483	0,1	1,0	0,1	0,1	198	99	1	1.0	0.0,1.0	NA,0.333	0.167
484	"ENSG00000119522.18"	"DENND1A"	chr9	-	123411775	123411829	123403401	123403490	123440359	123440491	484	1,0	9,3	0,0	3,2	153	99	1	1.0	0.067,0.0	0.0,0.0	0.034
485	"ENSG00000119522.18"	"DENND1A"	chr9	-	123450692	123450749	123440359	123440491	123452275	123452347	485	10,5	4,0	0,4	0,0	156	99	1	1.0	0.613,1.0	NA,1.0	-0.194
488	"ENSG00000119522.18"	"DENND1A"	chr9	-	123557569	123557695	123457792	123457897	123583168	123583217	488	10,20	0,0	13,5	1,0	198	99	1	1.0	1.0,1.0	0.867,1.0	0.067
489	"ENSG00000119522.18"	"DENND1A"	chr9	-	123671290	123671371	123667025	123667079	123757702	123757759	489	6,7	0,0	9,4	1,0	180	99	1	1.0	1.0,1.0	0.832,1.0	0.084
491	"ENSG00000119522.18"	"DENND1A"	chr9	-	123757702	123757822	123676719	123676789	123769513	123769563	491	21,16	0,0	12,16	3,0	198	99	0.108502456755	0.7105556893449735	1.0,1.0	0.667,1.0	0.166
494	"ENSG00000117335.21"	"CD46"	chr1	+	207761248	207761446	207759638	207759724	207767012	207767195	494	284,233	1,0	247,177	0,0	198	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
495	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207767195	207759638	207759724	207767778	207767823	495	69,38	0,0	87,31	1,0	198	99	1	1.0	1.0,1.0	0.978,1.0	0.011
496	"ENSG00000117335.21"	"CD46"	chr1	+	207767606	207767651	207767012	207767195	207767778	207767823	496	4,3	68,38	7,3	87,31	144	99	0.554565014891	1.0	0.039,0.051	0.052,0.062	-0.012
497	"ENSG00000117335.21"	"CD46"	chr1	+	207767778	207767823	207767012	207767195	207770320	207770362	497	163,136	76,71	224,146	51,41	144	99	0.000185777397058	0.00891686194318142	0.596,0.568	0.751,0.71	-0.148
498	"ENSG00000117335.21"	"CD46"	chr1	+	207767778	207767823	207767012	207767195	207783291	207783330	498	42,26	2,4	53,27	5,1	144	99	0.757031073419	1.0	0.935,0.817	0.879,0.949	-0.038
500	"ENSG00000117335.21"	"CD46"	chr1	+	207770320	207770362	207767012	207767195	207783291	207783330	500	131,130	2,4	124,86	5,1	141	99	0.779683309445	1.0	0.979,0.958	0.946,0.984	0.003
501	"ENSG00000117335.21"	"CD46"	chr1	+	207770320	207770362	207767012	207767823	207783291	207783330	501	188,177	7,5	249,167	5,5	141	99	0.478704943873	1.0	0.95,0.961	0.972,0.959	-0.01
502	"ENSG00000117335.21"	"CD46"	chr1	+	207775609	207775745	207767012	207770362	207783291	207783330	502	2,0	197,191	0,2	234,185	198	99	1	1.0	0.005,0.0	0.0,0.005	0.0
503	"ENSG00000117335.21"	"CD46"	chr1	+	207783291	207783330	207767012	207770362	207785070	207785106	503	318,294	1,0	362,270	0,0	138	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
505	"ENSG00000117335.21"	"CD46"	chr1	+	207785618	207785682	207785070	207785106	207793518	207793608	505	305,249	0,0	279,194	1,0	163	99	1	1.0	1.0,1.0	0.994,1.0	0.003
506	"ENSG00000117335.21"	"CD46"	chr1	+	207785655	207785682	207783291	207785106	207793518	207795258	506	17,15	0,0	8,18	1,0	126	99	1	1.0	1.0,1.0	0.863,1.0	0.069
507	"ENSG00000117335.21"	"CD46"	chr1	+	207790252	207790345	207785618	207785682	207793518	207793873	507	31,22	139,104	64,23	109,71	192	99	0.000982448913146	0.029015508160395484	0.103,0.098	0.232,0.143	-0.087
508	"ENSG00000167562.14"	"ZNF701"	chr19	+	52572236	52572368	52570300	52570330	52574076	52574162	508	0,0	5,3	3,0	0,1	198	99	0.0773770231664	0.5700870231716906	0.0,0.0	1.0,0.0	-0.5
509	"ENSG00000152332.16"	"UHMK1"	chr1	+	162518101	162518190	162512724	162512823	162522403	162524054	509	114,83	0,1	59,22	0,0	188	99	1	1.0	1.0,0.978	1.0,1.0	-0.011
511	"ENSG00000119446.14"	"RBM18"	chr9	-	122243743	122243868	122241669	122242043	122245255	122245341	511	0,1	22,24	0,2	34,14	198	99	1	1.0	0.0,0.02	0.0,0.067	-0.024
512	"ENSG00000119446.14"	"RBM18"	chr9	-	122245255	122245341	122237621	122242043	122247517	122247546	512	32,38	0,0	48,16	1,0	185	99	1	1.0	1.0,1.0	0.963,1.0	0.018
526	"ENSG00000226752.10"	"CUTALP"	chr9	+	120850362	120850657	120847293	120847353	120851237	120851524	526	0,1	11,5	0,0	5,1	198	99	1	1.0	0.0,0.091	0.0,0.0	0.045
531	"ENSG00000104723.21"	"TUSC3"	chr8	+	15757790	15757855	15748374	15748465	15758029	15758277	531	8,8	1,1	4,1	1,0	164	99	0.0904653212844	0.6360368194196884	0.828,0.828	0.707,1.0	-0.025
532	"ENSG00000104723.21"	"TUSC3"	chr8	+	15757790	15757855	15748374	15748465	15764202	15766638	532	5,8	10,11	5,1	15,9	164	99	0.0719114353071	0.5429255558762341	0.232,0.305	0.168,0.063	0.153
535	"ENSG00000206530.11"	"CFAP44"	chr3	-	113333405	113333583	113330167	113330668	113341743	113341918	535	3,0	0,0	1,0	0,2	198	99	1	1.0	1.0,NA	1.0,0.0	0.5
536	"ENSG00000206530.11"	"CFAP44"	chr3	-	113341743	113341918	113333405	113333583	113358744	113358875	536	4,0	0,1	2,0	0,2	198	99	0.547717556546	1.0	1.0,0.0	1.0,0.0	0.0
537	"ENSG00000206530.11"	"CFAP44"	chr3	-	113344515	113344712	113341743	113341918	113358744	113358875	537	0,4	2,0	4,2	1,0	198	99	0.0349406150104	0.3321721559370346	0.0,1.0	0.667,1.0	-0.334
539	"ENSG00000206530.11"	"CFAP44"	chr3	-	113373410	113373556	113366038	113366309	113379305	113379551	539	1,0	1,2	0,0	0,1	198	99	1	1.0	0.333,0.0	NA,0.0	0.167
540	"ENSG00000206530.11"	"CFAP44"	chr3	-	113401583	113401739	113401239	113401287	113403851	113404016	540	6,3	2,0	2,7	0,2	198	99	0.896782875958	1.0	0.6,1.0	1.0,0.636	-0.018
541	"ENSG00000206530.11"	"CFAP44"	chr3	-	113409105	113409322	113406926	113407041	113416524	113416627	541	8,5	4,1	3,6	0,5	198	99	0.78748903209	1.0	0.5,0.714	1.0,0.375	-0.081
550	"ENSG00000134905.17"	"CARS2"	chr13	-	110644064	110644182	110642314	110642521	110644384	110644483	550	4,7	20,11	2,2	8,4	198	99	0.694659206642	1.0	0.091,0.241	0.111,0.2	0.01
551	"ENSG00000134905.17"	"CARS2"	chr13	-	110646504	110646631	110645966	110646090	110647100	110647239	551	0,1	11,7	1,0	15,3	198	99	1	1.0	0.0,0.067	0.032,0.0	0.018
553	"ENSG00000134905.17"	"CARS2"	chr13	-	110650636	110651100	110645966	110647239	110663450	110663530	553	11,10	0,0	5,3	0,2	198	99	0.383414518006	1.0	1.0,1.0	1.0,0.429	0.285
554	"ENSG00000134905.17"	"CARS2"	chr13	-	110651033	110651100	110646850	110647239	110663450	110663518	554	21,19	0,0	18,5	0,2	166	99	0.612681672334	1.0	1.0,1.0	1.0,0.599	0.201
556	"ENSG00000134905.17"	"CARS2"	chr13	-	110697917	110697967	110687946	110688018	110701437	110701555	556	1,1	17,6	0,0	12,6	149	99	0.535466186869	1.0	0.038,0.1	0.0,0.0	0.069
557	"ENSG00000134905.17"	"CARS2"	chr13	-	110701437	110701555	110687946	110688018	110713136	110713603	557	17,6	0,0	12,6	1,0	198	99	1	1.0	1.0,1.0	0.857,1.0	0.072
560	"ENSG00000183628.14"	"DGCR6"	chr22	+	18909979	18910098	18906564	18906725	18910171	18910272	560	4,2	9,15	4,0	9,10	198	99	0.636434022057	1.0	0.182,0.062	0.182,0.0	0.031
564	"ENSG00000138835.24"	"RGS3"	chr9	+	113582071	113582242	113536795	113536918	113583449	113583671	564	3,1	13,4	0,0	6,3	198	99	0.0325387345553	0.3168380788291681	0.103,0.111	0.0,0.0	0.107
566	"ENSG00000089234.16"	"BRAP"	chr12	-	111655565	111655655	111649938	111650042	111658735	111658845	566	20,27	0,0	8,12	0,1	189	99	1	1.0	1.0,1.0	1.0,0.863	0.069
567	"ENSG00000089234.16"	"BRAP"	chr12	-	111681636	111681835	111679150	111679340	111683145	111683307	567	17,19	1,0	8,3	0,0	198	99	1	1.0	0.895,1.0	1.0,1.0	-0.052
568	"ENSG00000089234.16"	"BRAP"	chr12	-	111683145	111683307	111681636	111681835	111685710	111685956	568	25,20	0,0	11,9	1,0	198	99	1	1.0	1.0,1.0	0.846,1.0	0.077
569	"ENSG00000090006.18"	"LTBP4"	chr19	+	40599401	40599556	40599196	40599255	40600067	40600177	569	0,1	0,0	5,0	1,0	198	99	1	1.0	NA,1.0	0.714,NA	0.286
570	"ENSG00000090006.18"	"LTBP4"	chr19	+	40599420	40599556	40599196	40599255	40600067	40600177	570	0,1	0,0	6,1	1,0	198	99	1	1.0	NA,1.0	0.75,1.0	0.125
573	"ENSG00000090006.18"	"LTBP4"	chr19	+	40616888	40617020	40614191	40614446	40617099	40617225	573	4,3	0,0	5,10	1,0	198	99	1	1.0	1.0,1.0	0.714,1.0	0.143
577	"ENSG00000090006.18"	"LTBP4"	chr19	+	40617099	40617225	40616888	40617020	40619346	40619376	577	5,1	0,0	5,13	3,2	198	99	8.00666483589e-05	0.004760216232793937	1.0,1.0	0.455,0.765	0.39
578	"ENSG00000090006.18"	"LTBP4"	chr19	+	40622949	40623021	40622400	40622667	40623603	40623732	578	0,1	0,0	5,3	0,1	171	99	1	1.0	NA,1.0	1.0,0.635	0.182
586	"ENSG00000119314.16"	"PTBP3"	chr9	-	112224132	112224210	112217715	112223983	112227410	112227627	586	36,50	0,0	23,23	0,1	177	99	1	1.0	1.0,1.0	1.0,0.928	0.036
587	"ENSG00000119314.16"	"PTBP3"	chr9	-	112275843	112276013	112268048	112268195	112297831	112297916	587	33,39	9,4	11,6	3,3	198	99	0.347719887233	1.0	0.647,0.83	0.647,0.5	0.165
588	"ENSG00000119314.16"	"PTBP3"	chr9	-	112275843	112276013	112268048	112268195	112297840	112297916	588	29,37	1,2	13,5	3,0	198	99	0.715625710295	1.0	0.935,0.902	0.684,1.0	0.077
590	"ENSG00000119314.16"	"PTBP3"	chr9	-	112330440	112330474	112297831	112297916	112332783	112333029	590	1,1	0,0	0,0	1,2	133	99	9.10579844859e-09	2.844333455076232e-06	1.0,1.0	0.0,0.0	1.0
595	"ENSG00000058091.17"	"CDK14"	chr7	+	90608529	90608575	90604217	90604249	90726566	90726812	595	0,0	4,7	0,1	5,1	145	99	1	1.0	0.0,0.0	0.0,0.406	-0.203
601	"ENSG00000059769.20"	"DNAJC25"	chr9	+	111642856	111643094	111631359	111631743	111647106	111647259	601	1,3	3,5	1,0	5,4	198	99	1	1.0	0.143,0.231	0.091,0.0	0.142
629	"ENSG00000147535.17"	"PLPP5"	chr8	-	38267896	38267960	38266979	38267391	38268370	38268407	629	81,61	0,1	19,5	0,0	163	99	1	1.0	1.0,0.974	1.0,1.0	-0.013
630	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268370	38268407	38267896	38267960	38268881	38268990	630	15,16	0,0	9,0	2,0	136	99	1	1.0	1.0,1.0	0.766,NA	0.234
631	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268370	38268461	38267896	38267960	38268822	38268990	631	41,32	3,0	12,3	0,0	190	99	0.388081105912	1.0	0.877,1.0	1.0,1.0	-0.061
632	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268370	38268461	38267896	38267960	38268881	38268990	632	63,52	0,0	22,4	2,0	190	99	0.567534819787	1.0	1.0,1.0	0.851,1.0	0.075
636	"ENSG00000072195.15"	"SPEG"	chr2	+	219451624	219451807	219450669	219451279	219461881	219462057	636	1,0	0,0	1,6	0,2	198	99	1	1.0	1.0,NA	1.0,0.6	0.2
637	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923042	77910708	77910835	77962622	77962814	637	0,1	1,0	4,0	0,1	143	99	0.00443587535144	0.08120334050324443	0.0,1.0	1.0,0.0	0.0
638	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923042	77910708	77910835	77971620	77971761	638	0,1	0,3	5,0	5,0	143	99	1	1.0	NA,0.188	0.409,NA	-0.221
639	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923052	77910739	77910835	77971620	77971761	639	0,1	0,3	4,0	5,0	153	99	1	1.0	NA,0.177	0.341,NA	-0.164
640	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77910738	77910835	77971620	77971761	640	0,1	0,3	4,0	5,0	198	99	1	1.0	NA,0.143	0.286,NA	-0.143
641	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77910738	77910835	77971620	77971761	641	0,1	0,3	4,0	5,0	198	99	1	1.0	NA,0.143	0.286,NA	-0.143
643	"ENSG00000165240.22"	"ATP7A"	chrX	+	77962622	77962814	77910705	77910835	77971620	77971761	643	1,1	0,3	0,1	5,0	198	99	1	1.0	1.0,0.143	0.0,1.0	0.072
644	"ENSG00000165240.22"	"ATP7A"	chrX	+	77962622	77962814	77922998	77923042	77971620	77971761	644	0,1	0,0	0,0	1,0	198	99	1	1.0	NA,1.0	0.0,NA	1.0
652	"ENSG00000165240.22"	"ATP7A"	chrX	+	78029249	78029444	78020944	78021079	78031399	78031582	652	1,3	0,0	7,3	0,1	198	99	1	1.0	1.0,1.0	1.0,0.6	0.2
653	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388559	94388660	94382591	94383241	94390456	94390662	653	9,2	2,10	4,1	11,3	198	99	0.286828740389	1.0	0.692,0.091	0.154,0.143	0.243
654	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388559	94388663	94382591	94383241	94390419	94390614	654	8,2	0,0	1,0	1,2	198	99	1.23509964312e-06	0.00017361486481212734	1.0,1.0	0.333,0.0	0.834
655	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388559	94388663	94382591	94383241	94390456	94390650	655	9,3	2,10	2,2	11,3	198	99	0.080792279377	0.5884201576091721	0.692,0.13	0.083,0.25	0.244
656	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388800	94389010	94388559	94388663	94390456	94390635	656	1,1	1,1	1,0	1,2	198	99	0.0215041771191	0.24251043067436615	0.333,0.333	0.333,0.0	0.167
657	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388818	94389010	94388559	94388660	94390456	94390676	657	0,2	1,0	1,0	3,1	198	99	0.228232603905	1.0	0.0,1.0	0.143,0.0	0.428
659	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94388818	94389010	94388559	94388663	94390456	94390676	659	1,2	1,1	1,0	1,2	198	99	0.0424811154186	0.379993577419377	0.333,0.5	0.333,0.0	0.25
660	"ENSG00000163053.11"	"SLC16A14"	chr2	-	230049760	230049904	230045656	230046722	230059093	230059366	660	3,4	1,1	0,1	0,0	198	99	1	1.0	0.6,0.667	NA,1.0	-0.367
662	"ENSG00000106701.13"	"FSD1L"	chr9	+	105461519	105461615	105447795	105448235	105464235	105464331	662	0,0	4,2	1,0	3,1	195	99	1	1.0	0.0,0.0	0.145,0.0	-0.072
664	"ENSG00000106701.13"	"FSD1L"	chr9	+	105484380	105484502	105471903	105472005	105506398	105506475	664	8,6	2,0	0,4	2,0	198	99	0.173967230645	0.9675292429991118	0.667,1.0	0.0,1.0	0.334
666	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105299742	105299937	105299219	105299309	105309723	105309866	666	1,0	16,22	0,0	5,9	198	99	1	1.0	0.03,0.0	0.0,0.0	0.015
667	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105309723	105309866	105299219	105299309	105335562	105335587	667	51,52	0,0	25,23	1,0	198	99	1	1.0	1.0,1.0	0.926,1.0	0.037
668	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105335562	105335699	105309723	105309866	105348357	105348451	668	60,59	1,0	31,23	0,0	198	99	1	1.0	0.968,1.0	1.0,1.0	-0.016
671	"ENSG00000174177.13"	"CTU2"	chr16	+	88707135	88707210	88706482	88706598	88709937	88710016	671	28,15	0,0	11,12	1,0	174	99	1	1.0	1.0,1.0	0.862,1.0	0.069
674	"ENSG00000055813.6"	"CCDC85A"	chr2	+	56342878	56342955	56192476	56193440	56384265	56386172	674	4,1	0,3	3,0	0,0	176	99	1	1.0	1.0,0.158	1.0,NA	-0.421
696	"ENSG00000168291.13"	"PDHB"	chr3	-	58433630	58433684	58431730	58431984	58433767	58433818	696	257,195	2,2	72,35	1,0	153	99	1	1.0	0.988,0.984	0.979,1.0	-0.004
697	"ENSG00000255036.6"	"SUGT1P4-STRA6LP-CCDC180"	chr9	+	97318462	97318582	97317064	97317228	97320125	97320205	697	2,0	0,0	0,0	1,1	198	99	1	1.0	1.0,NA	0.0,0.0	1.0
713	"ENSG00000130956.14"	"HABP4"	chr9	+	96458378	96458541	96450168	96450628	96465709	96465778	713	4,6	0,0	7,11	0,2	198	99	0.790796825102	1.0	1.0,1.0	1.0,0.733	0.133
714	"ENSG00000130956.14"	"HABP4"	chr9	+	96465336	96465498	96458378	96458541	96465709	96465778	714	9,12	0,0	22,10	2,4	198	99	8.94659436329e-05	0.005183704347404233	1.0,1.0	0.846,0.556	0.299
715	"ENSG00000169738.8"	"DCXR"	chr17	-	82036383	82036448	82036146	82036308	82036543	82036643	715	199,140	1,0	71,46	1,2	164	99	0.475301386374	1.0	0.992,1.0	0.977,0.933	0.041
716	"ENSG00000169738.8"	"DCXR"	chr17	-	82036413	82036448	82036283	82036308	82036543	82036581	716	27,15	1,0	6,3	1,2	134	99	0.0302777733151	0.3023015226117975	0.952,1.0	0.816,0.526	0.305
725	"ENSG00000105875.15"	"WDR91"	chr7	-	135188432	135188545	135186971	135187169	135189343	135189452	725	7,6	1,0	7,2	0,0	198	99	1	1.0	0.778,1.0	1.0,1.0	-0.111
727	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135197423	135196143	135196337	135197992	135198151	727	1,2	3,3	0,0	1,1	198	99	0.149190756769	0.8792826901638668	0.143,0.25	0.0,0.0	0.197
738	"ENSG00000138399.18"	"FASTKD1"	chr2	-	169538012	169538141	169537001	169537340	169540050	169540124	738	2,6	0,0	8,4	1,0	198	99	1	1.0	1.0,1.0	0.8,1.0	0.1
739	"ENSG00000138399.18"	"FASTKD1"	chr2	-	169569183	169569252	169563224	169563350	169571652	169572171	739	5,1	0,1	4,4	0,0	168	99	1	1.0	1.0,0.371	1.0,1.0	-0.315
740	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98296917	98296990	98293404	98293515	98343138	98343261	740	2,0	10,6	0,0	8,5	172	99	0.499296629218	1.0	0.103,0.0	0.0,0.0	0.051
745	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98352475	98352601	98343138	98343261	98404476	98404602	745	21,15	0,1	19,5	0,0	198	99	1	1.0	1.0,0.882	1.0,1.0	-0.059
747	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98379016	98379163	98352475	98352601	98387435	98387503	747	19,5	0,0	13,4	0,1	198	99	1	1.0	1.0,1.0	1.0,0.667	0.166
748	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98379016	98379163	98352475	98352601	98391951	98392009	748	37,17	4,1	17,7	1,3	198	99	0.620280120309	1.0	0.822,0.895	0.895,0.538	0.142
750	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98387435	98387507	98352475	98352601	98391951	98391989	750	0,0	4,1	0,1	1,3	171	99	1	1.0	0.0,0.0	0.0,0.162	-0.081
751	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98391951	98392080	98343138	98343261	98404476	98404586	751	7,13	0,1	6,7	0,0	198	99	1	1.0	1.0,0.867	1.0,1.0	-0.067
754	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98436939	98437068	98433935	98434062	98441989	98442117	754	13,28	1,1	14,7	0,0	198	99	0.485645433333	1.0	0.867,0.933	1.0,1.0	-0.1
755	"ENSG00000148110.17"	"MFSD14B"	chr9	+	94440984	94441099	94438400	94438528	94444963	94445182	755	37,36	0,3	18,5	0,3	198	99	0.39172252503	1.0	1.0,0.857	1.0,0.455	0.201
756	"ENSG00000148110.17"	"MFSD14B"	chr9	+	94444963	94445182	94440984	94441099	94446822	94446936	756	32,30	0,1	11,7	0,0	198	99	1	1.0	1.0,0.938	1.0,1.0	-0.031
757	"ENSG00000148110.17"	"MFSD14B"	chr9	+	94446822	94446936	94440984	94441099	94451455	94451527	757	10,14	1,0	5,2	0,0	198	99	1	1.0	0.833,1.0	1.0,1.0	-0.084
758	"ENSG00000148110.17"	"MFSD14B"	chr9	+	94456239	94456337	94453957	94454070	94458321	94458464	758	47,41	2,1	28,3	2,1	197	99	0.779092085218	1.0	0.922,0.954	0.876,0.601	0.2
761	"ENSG00000158301.20"	"GPRASP2"	chrX	+	102713781	102713849	102713090	102713217	102714188	102714266	761	8,10	1,0	1,1	0,0	167	99	1	1.0	0.826,1.0	1.0,1.0	-0.087
763	"ENSG00000187097.13"	"ENTPD5"	chr14	-	73972883	73973024	73971851	73971908	73973876	73973978	763	9,6	0,0	1,1	2,0	198	99	0.164845541979	0.9394762981294077	1.0,1.0	0.2,1.0	0.4
764	"ENSG00000187097.13"	"ENTPD5"	chr14	-	74007695	74007812	73987885	73988172	74011090	74011150	764	0,4	4,5	1,2	1,0	198	99	0.00446291571871	0.08141895953263599	0.0,0.286	0.333,1.0	-0.523
